,gene,TBI Subacute vs SControl Log2 fold change,Subacute pval,Subacute padj,Subacute-log10(p_value),Subacute-log10(padj)
91,Tom1l2,0.0366579578711066,0.852286295657516,0.9869236346465532,0.06941449474192478,0.005716450506337219
93,Zfp385a,-0.1183364533676471,0.7978660650865265,0.9770756335753612,0.0980700059872927,0.010071817066209866
94,Itga5,-0.0549055000317277,0.7892569838372896,0.9752816895684556,0.1027815665107172,0.010869929371854771
96,Wdr77,0.1061246809477622,0.7025704600960099,0.9629348394028008,0.15331011427498684,0.016403100046031148
98,Atp5pb,0.2311253439637076,0.3016487678272485,0.8476297835169581,0.520498444346979,0.07179379170898266
99,Sox9,0.2587893713542333,0.418700998205023,0.8959635707038881,0.3780960037268337,0.04770964811009947
100,Hnrnpd,-0.2641644178565904,0.2547173142683387,0.8229969457361358,0.5939415331061718,0.08460177651604586
102,C1d,0.121252560355116,0.604891020171346,0.9491594739318182,0.21832286270537926,0.022660813041631124
103,Gm2a,0.1405746622950588,0.503596236339567,0.9204727260775486,0.29791752428114426,0.03598907526371793
104,Krit1,-0.1690829390829678,0.4639661012649194,0.9070165221605158,0.33351374912484666,0.04238480178468245
105,Clcn4,0.0518207454100198,0.831155595402854,0.98226620905492,0.08031766707100114,0.007770795863036959
109,Hk2,-2.182530661528941,0.0015381976756975,0.0681021812745965,2.8129878492237403,1.1668389776562367
110,Myo18a,-0.1518548700213065,0.4825573120315359,0.9121340338090966,0.3164510992716761,0.03994133944941701
113,Cd52,-1.6968498233464335,0.0334293282328138,0.4083943421942238,1.4758723505301774,0.3889202831640907
114,Abhd15,-1.906651596971356,0.0755426686961635,0.5815227143786699,1.1218076769145642,0.2354333169859977
116,Loxl3,-0.3898106690156416,0.2842621033990476,0.8377235816878633,0.5462810347228594,0.07689925911559836
120,Kat2b,-0.0461228939436904,0.8679233189230422,0.9880203775175228,0.061518643071976006,0.005234098173351425
121,Rab5b,0.4476503093810045,0.1201592121147675,0.6797859708919255,0.9202429280041101,0.16762780242888173
122,Cryba1,-0.0192959055687635,0.9626864949288496,0.9965718817124076,0.016515120652910817,0.0014913706161115774
125,Icosl,-0.4115769208731194,0.1647841663873591,0.7396994185063389,0.7830845206786885,0.13094472270621366
126,Spg7,0.1680155655223015,0.5393765267752952,0.9298695383960104,0.26810795761205264,0.03157797911183517
127,Sult5a1,0.6057640328169036,0.4825265615704797,0.9121340338090966,0.3164787751160716,0.03994133944941701
128,Rpl13,-0.0708477823672118,0.8642222152853775,0.9880203775175228,0.06337457411383157,0.005234098173351425
129,Chmp1a,-0.0088816598591439,0.9699700134197352,0.9980891202700848,0.013241691721013815,0.0008306784385857858
130,Rpa1,0.2297949953754794,0.3801602043473263,0.8804550231341977,0.4200333475887589,0.05529282448209505
131,Serpinf1,-0.9841452705463172,0.0075298017387784,0.1928342853788806,2.123216458711394,0.714815747263664
132,Tubgcp3,0.0318833775940823,0.8864863296122312,0.989260141421634,0.05232795720886135,0.004689488859884109
134,Polr3d,0.1338599575833864,0.6536274944243983,0.9578524677212378,0.18466968777053494,0.01870137754845344
135,Tcf7,-0.2118276405482042,0.3977764295620593,0.8861904734223389,0.4003609547822531,0.05247292295973053
136,Ddx3x,0.0296118351800841,0.868128203030251,0.9880203775175228,0.061416134550220346,0.005234098173351425
138,Slc5a5,0.1222971950668036,0.7104669488842161,0.965303071111525,0.14845612076406187,0.015336312099889336
140,Usp32,-0.1008393974259074,0.6548755718201806,0.9578524677212378,0.183841209329276,0.01870137754845344
141,Car4,0.7134616819731449,0.0002251747523086,0.0176458194646712,3.647480306306276,1.7533581683767794
142,Txnrd3,-0.0360316165197896,0.9009848029350594,0.9902870533280372,0.04528253427854654,0.004238898729432972
144,Zfp512b,-0.4317574144014465,0.0691069466381159,0.5606175852273251,1.1604782951009458,0.2513332835871325
145,Dnajc5,-0.3117204603378308,0.112751705794825,0.6678910086812662,0.9478768790581978,0.17529440307875313
146,Tpd52l2,0.0324977084903477,0.867130290371726,0.9880203775175228,0.06191564284877411,0.005234098173351425
147,Fmr1,0.0327667879898445,0.8779482700032054,0.9885117267069136,0.05653107260643741,0.0050181742876936695
150,Pxmp4,-0.0032421429839798,0.9899088605491188,0.9998391924665904,0.004404788415222094,6.984344023447095e-05
151,Dlg3,0.2943188530381223,0.5161664882457211,0.92205694809592,0.2872101951474488,0.0352422552153071
152,Gnb1l,0.2642060350067523,0.6474180431091358,0.9563403943354554,0.1888152012671796,0.019387499910815436
153,Dbh,5.8946323844819934,4.691404561135999e-06,0.0008451538354791,5.328697114251074,3.073064233276422
154,Mmp11,-1.7643121173365737,0.0252720742703846,0.3510878513708043,1.597359110782442,0.45458419808778183
155,Smarcb1,0.0920212851640215,0.6838242890418975,0.9606347599030124,0.1650554773774988,0.017441702767901197
157,Hip1r,0.0624279837565915,0.7930454222268534,0.9758428056998992,0.1007019374522078,0.010620135320371123
158,Nsun5,0.3621448939698208,0.3345257281008406,0.8617148102775606,0.4755704753773577,0.0646364427785232
159,Top1mt,-0.2828275820865959,0.6434025999168516,0.9558187748139012,0.19151718849581353,0.019624443036825173
162,Gm38393,0.8159388138022425,0.146547483238828,0.7208549100354118,0.8340216356006721,0.14215213904189855
163,Mmp14,-1.0566904150702152,0.0017222557316609,0.0723670618829004,2.763902361242931,1.1404590594583224
164,Slc7a7,-1.0522495674790164,0.0016216974874875,0.0698265514323948,2.790030156147017,1.1559794062027837
165,Oxa1l,-0.2311956164382479,0.3450605005621953,0.8673002554686421,0.46210475200865747,0.06183052568554133
166,Heatr6,-0.0898758316853743,0.7213707692113038,0.9674283248720283,0.14184145978232499,0.014381201260631273
167,Ccl3,-1.3140752344123927,0.3984981316690549,0.8864872055840433,0.3995737104227545,0.052327528065710886
170,Ilf2,0.2258068314173296,0.4444498041166589,0.9008696265942449,0.35217728087178907,0.04533805535562132
171,Chtop,0.2638849511148913,0.1782991118237521,0.7510029507158472,0.7488508202066093,0.12435835663485609
172,Snapin,0.0911543767219508,0.6576475546787142,0.957903844029272,0.18200679037701797,0.018678083931255567
173,S100a4,0.4075940636633736,0.5440576155919531,0.9311424660159372,0.2643551061681977,0.0309838663107361
176,S100a6,-2.2439272816179683,3.4320689064758213e-11,2.151632638847821e-08,10.464444001300663,7.667231876379414
177,Scn4a,0.3000220469477704,0.7424122436109686,0.9699612514878772,0.12935487449280944,0.013245614807079416
178,Icam2,0.601700487134137,0.0031266099198602,0.1096271974809161,2.504926298552291,0.9600816880909352
179,Mapk7,-0.0960259998796574,0.7087625747958373,0.9645251224081928,0.1494992228207341,0.01568645606451444
180,Epn2,-0.0924515175778754,0.6247891109522408,0.9530770619465522,0.20426654810413092,0.020871982651191397
181,B9d1,-0.6906037899426075,0.0727898923006055,0.5729964751518787,1.1379289231984828,0.24184804963260503
182,Sec24b,-0.3469257742570039,0.0861067759285305,0.608454237659089,1.0649626716290177,0.21577207984887145
183,N4bp3,0.0595769724549723,0.83466811865192,0.9835165343682084,0.07848617468370464,0.007218334550425336
184,Rmnd5b,-0.0962475234343285,0.6627032462683935,0.957903844029272,0.17868090200133208,0.018678083931255567
185,Nhp2,-0.0192494776626143,0.958193859212506,0.9961155499866152,0.018546616736763957,0.0016902802401106024
186,Vps9d1,-0.3687906357459323,0.2262082907972957,0.7998149951771885,0.6454914817203278,0.09701045783983123
187,Zfp276,0.0888125537711713,0.7772748811405191,0.974786149675392,0.10942536697653102,0.011090650150303414
189,Mfsd10,-0.0736943769207341,0.8319707022303683,0.98226620905492,0.07989196707912613,0.007770795863036959
190,Luzp1,-0.010602930324819,0.9568434908984332,0.9961155499866152,0.01915909315087111,0.0016902802401106024
192,Kctd10,0.3477373505817142,0.124888666101868,0.6854816956601287,0.903476972937013,0.16400413763586458
193,Poldip2,-0.2229376937281117,0.3257982563846135,0.8586656370648623,0.48705124428953284,0.06617591678186885
194,Sebox,0.5542402399068009,0.4197039698094408,0.8959635707038881,0.37705692295391213,0.04770964811009947
195,Ift20,0.1456990075415987,0.5925003618990723,0.9471673856822954,0.227311380050817,0.02357326465627935
196,Col6a1,-1.5038602927875684,0.0004410558307508,0.0281002765664934,3.355506432182311,1.5512894056923976
197,Pcbp3,0.2142640918843682,0.5346667203098641,0.9283818460016624,0.27191684719868087,0.03227336052373238
198,Lgals9,0.16939959498567,0.4183413165766944,0.8959635707038881,0.3784692411445388,0.04770964811009947
199,Araf,-0.0221812722196487,0.9208672675875949,0.9915306140522956,0.03580296384061671,0.0036938721710079096
200,Cfp,-0.6732879218419341,0.2983041686543396,0.8460156915742855,0.525340677543312,0.07262158175893704
201,Timp1,-2.412350659339923,3.7170211350940856e-05,0.0046605497800263,4.429804969485754,2.3315628489005293
202,Uxt,0.4044031843992189,0.4373083096502393,0.9008696265942449,0.3592122701946855,0.04533805535562132
203,Cnnm3,0.0336766713641197,0.8858228270508197,0.989260141421634,0.052653132434107366,0.004689488859884109
204,Lman2l,-0.2230283141016287,0.4317300204423485,0.9008382388120836,0.3647877515310022,0.04535318715457156
205,Mcm3ap,0.0632188255107054,0.8071800262916671,0.979251512842496,0.09302959327589856,0.009105748839437352
206,Pcnt,-0.2866228453134968,0.2614289400286169,0.8242807776056934,0.5826463379526959,0.08392482787328888
208,Mxd1,-0.4651975001386413,0.0586748120887196,0.5250626788393314,1.2315482925936705,0.2797888500240533
209,Gmcl1,-0.0540479396380573,0.853901738755343,0.9869236346465532,0.06859210211144147,0.005716450506337219
210,Snrnp27,0.3103644731444171,0.2540027237960945,0.8228575217147974,0.5951616262018293,0.08467535663440304
211,Oas1c,-0.2143194558319043,0.5498990436061872,0.934635464880082,0.25971703564984777,0.029357743631095754
213,Ocrl,-0.1025924763974118,0.6561886160270765,0.957903844029272,0.18297130829850566,0.018678083931255567
214,Calm1,0.3219085487161413,0.0677621895597192,0.5574742174236471,1.1690125693488294,0.2537752134628783
215,Agpat3,0.0696117404622069,0.7385094805320953,0.9692829631737252,0.13164392510985645,0.013549420673056716
217,Sema6b,-0.1656222520383836,0.5748928117380204,0.9432106337230004,0.24041312158889944,0.02539131166488783
218,Uhrf1,-0.948344466718872,0.0608299812415134,0.5341110901950925,1.2158823174629105,0.2723684043178352
219,Dpp9,-0.5364063527446346,0.0309891109582627,0.3902248221347408,1.5087908829881809,0.408685108664517
220,Ramp2,-0.1061881173338839,0.6060205873440062,0.9492604421652177,0.21751262200858382,0.02261461678517339
221,Lsr,0.4436274006344631,0.0606445924641778,0.5336941050629748,1.2172079180895539,0.27270759418490836
222,Gramd1a,-0.321018832118266,0.1962001472019757,0.7703018304350115,0.7073006711202814,0.11333907014232762
225,Ckb,0.1413515220798284,0.6189298194207882,0.951806290209393,0.20835859292856596,0.0214514294025665
226,Sp1,-0.1167176961586849,0.5869772476991886,0.9457802647735546,0.2313787324665203,0.024209752478941585
227,Itgb7,-1.4835506452478069,0.0514223341807797,0.4938371590780399,1.2888482135970005,0.30641623442155524
228,Myg1,0.3181010234333946,0.2708102595034684,0.8310963769723634,0.5673348866584501,0.08034861092070304
229,Rarg,0.5044463386544955,0.0951021571975226,0.6303443899275779,1.0218096318706302,0.200422108038945
230,Pfdn5,0.2354596405093366,0.4138718648506529,0.8945819525312764,0.38313409608153864,0.048379867615564225
231,Efnb2,-0.1368083703693181,0.5267025503064662,0.9252771251341392,0.2784345787730603,0.03372817440534225
232,Rrp15,-0.192520308070749,0.5906427859731391,0.9466627998849,0.22867509607904346,0.02380468860792093
233,Rnd2,0.5030031458654664,0.0503589721472871,0.4914561109391427,1.297923142649102,0.30851526039140603
234,Srr,-0.0773191646119847,0.7810013223465883,0.974786149675392,0.10734823079960075,0.011090650150303414
235,Sync,-0.7306439879816766,0.4625911527099376,0.9070165221605158,0.33480267758787435,0.04238480178468245
236,Fndc5,-1.057775428514898,0.2929488398667583,0.844315404051435,0.5332082175419834,0.07349528720017752
237,Acp5,-0.5360858014747315,0.3829048471279992,0.8806419066626046,0.41690913595678053,0.05520065183210951
239,Fbxo9,0.0166638327515004,0.94431977398178,0.9945117469168416,0.02488091612633656,0.002390082734584275
240,Vps50,0.2908397853441277,0.2384356080337984,0.8106225288120966,0.6226288864410044,0.09118133051930012
242,Hars1,0.0756292951339161,0.7771685163401912,0.974786149675392,0.10948480130009416,0.011090650150303414
243,Zmat2,0.3792546514817123,0.1108107959682748,0.6629127283096242,0.955417925518767,0.17854364219597918
244,Ube2c,0.0016039241532983,0.9967146146812652,0.9999260987320197,0.0014291736956201,3.209609887532843e-05
245,Smg5,0.0056810032861003,0.9803316459681366,0.9984847337103956,0.008626977727749056,0.0006585708694119499
246,Cct3,0.0219061672207553,0.931935938624669,0.9924941511403472,0.030613940068780435,0.003272043894779027
248,Glmp,0.3093858699211129,0.1654956928620373,0.7396994185063389,0.7812133045504447,0.13094472270621366
249,Mef2d,0.0248723077046631,0.9092507372064448,0.9915306140522956,0.041316338153854056,0.0036938721710079096
250,Tmem79,0.1993422592793967,0.6438460176445047,0.9558375612691012,0.19121798618588287,0.019615907136648805
251,Snd1,-0.0564951929298319,0.7827516031108916,0.974786149675392,0.10637603425528071,0.011090650150303414
252,Col18a1,-1.01117046800398,6.6180159238459134e-06,0.0010804600372337,5.17927219220335,2.9663912916496393
253,Slc19a1,0.3331315954620716,0.2649240123552472,0.8248891352040463,0.5768786760524952,0.08360441654645037
254,Kpnb1,-0.1968558808454483,0.3273292433552961,0.8586998066101963,0.48501519340722327,0.06615863490974978
255,Npepps,-0.069880513575221,0.7757395764579192,0.974786149675392,0.11028405128001464,0.011090650150303414
257,Mrpl10,0.3567529419922705,0.240402850500163,0.8106355154666643,0.6190603871303959,0.09117437291938298
258,Cyp51,0.8366142151150365,0.00059288319139,0.0347300243239492,3.227030862001214,1.4592949125212786
259,Tcf25,0.0631843065847582,0.7488189814128263,0.971519677633322,0.12562315543131872,0.012548398562889562
260,Tubb6,-0.9838746831969264,5.8895299727221616e-05,0.0065465676072676,4.229919363684618,2.183986342746717
261,Def8,0.1409066978226636,0.5884837746551301,0.9461703229626518,0.2302655067795698,0.02403067790622888
262,Meox1,0.2869621218379243,0.29763274170954,0.8460156915742855,0.5263192950292928,0.07262158175893704
267,Col1a1,-2.174308423869772,3.090622930953082e-09,1.562559135381537e-06,8.509953977465202,5.806163537706187
268,Itga3,-0.2166297509648621,0.3890508137784341,0.8837091890361446,0.4099936719330071,0.05369062907697532
269,Sgca,0.3120509754960912,0.780560393062735,0.974786149675392,0.10759348932263782,0.011090650150303414
271,Foxm1,-1.1442885086361358,0.0008285125729481,0.043984152763005,3.081700896634446,1.3567037691335893
272,Itfg2,0.094799181256093,0.7432902737811158,0.9699612514878772,0.128841550058382,0.013245614807079416
273,Nrip2,0.4094921268721151,0.1427502989023024,0.7162986190381991,0.8454229737197,0.14490588612277977
274,Tulp3,-0.0850138609667942,0.7333849270979613,0.9688701290351568,0.13466802012596202,0.01373443349970472
275,Gtf2h4,0.3898921012192377,0.5711950714042184,0.9425153887405862,0.24321554855538693,0.02571155020380348
276,Tubb5,0.3412160999323144,0.0570920899576242,0.5182923477753851,1.2434240585794059,0.2854252031679117
277,Ell2,0.1307054060231731,0.625674453148169,0.9530770619465522,0.20365157729558658,0.020871982651191397
278,Jup,0.3041841380848309,0.1398793242769148,0.7097121499117018,0.8542464743290212,0.14891775980642272
279,Fkbp10,-0.7434699360022755,0.0013649307583749,0.0634794058635306,2.864889379405957,1.1973671466840086
280,Klhl10,-0.1428128105881123,0.5462026634151388,0.9323401573621536,0.2626461864671064,0.030425609627489695
282,Nom1,0.0211539790170323,0.9365624663204796,0.993645846909474,0.02846325099183095,0.0027683783184201923
283,Ergic1,-0.017951310373549,0.9425053309035084,0.9942618053708324,0.02571618470261537,0.002499243714402008
285,Acap1,0.2743619507746676,0.6863950678831698,0.9606347599030124,0.16342584578700117,0.017441702767901197
286,Tcea3,-1.6483916551793882,0.0975799935220105,0.634583721805949,1.0106392150550212,0.19751107251377215
288,Ifrd1,0.3141541996759405,0.1972476609629774,0.7711824204871602,0.7049881381154744,0.1128428789657528
289,Stk38l,0.0999497158781987,0.6845780856807618,0.9606347599030124,0.16457700736035152,0.017441702767901197
290,Brpf1,-0.2845227874253862,0.1771203733647648,0.7493670739142578,0.751731480983836,0.12530539308302144
291,Akr1b1,0.1561697102078282,0.8403052971571883,0.9850785834485394,0.07556289872157296,0.006529122805170799
296,Gstt1,-0.0625569835200555,0.9076137905962433,0.9915306140522956,0.04209891391717045,0.0036938721710079096
297,Gstt3,0.1768411579483885,0.5686113575923298,0.941301563899864,0.24518446984709918,0.02627121976462641
298,Ddt,0.225981675999745,0.6549742656737247,0.9578524677212378,0.18377576336005697,0.01870137754845344
301,Ddx18,0.4728873757660626,0.2566775339030256,0.8237730454919812,0.5906121419593605,0.08419242260733965
302,Ubl3,0.33933987499485,0.1077673531017056,0.655748589728357,0.9675127838167347,0.1832626347427192
303,Gramd2b,-0.4513206197138061,0.1714336348993067,0.7450407934909401,0.7659039664379095,0.1278199475161527
304,Eef1e1,0.4838591926453815,0.176961965635289,0.7493670739142578,0.7521200663483936,0.12530539308302144
305,Akt1,0.0327762929062367,0.8659884700317662,0.9880203775175228,0.062487890240061184,0.005234098173351425
306,Cldn15,-0.0260620682150977,0.9705001698877012,0.9980891202700848,0.013004384251625896,0.0008306784385857858
307,Il16,-0.7559242615735834,0.1602341332853094,0.7367109395110032,0.795244964416301,0.13270288120526333
308,Tcirg1,-0.2273751502278,0.4373664809024097,0.9008696265942449,0.35915450368733187,0.04533805535562132
309,Naglu,-0.0522768449672927,0.8456127116840669,0.9858143432181182,0.07282849711412186,0.006204867318274581
310,Coasy,0.2926582962397833,0.3402559026933272,0.8644358372146165,0.4681943320029389,0.06326723671946359
311,Smo,-0.0256840674942262,0.9186559009397618,0.9915306140522956,0.036847130950530424,0.0036938721710079096
312,Tspan33,0.0318912820061881,0.9766379314400536,0.9984847337103956,0.010266412250136145,0.0006585708694119499
313,Crnkl1,0.0146474249777494,0.9482354346563422,0.9954299782546344,0.023083819542081774,0.0019892842324240254
314,Rin2,-0.055791844858355,0.7737398650220593,0.974786149675392,0.11140502662296758,0.011090650150303414
316,Chordc1,0.256142557971696,0.2184046075246473,0.7920072683326694,0.6607382038728757,0.10127083282681115
317,Rtcb,-0.0240410877087486,0.9249360838557218,0.991840682962868,0.033888277409985894,0.0035580819453743563
318,Pwp1,0.171400005249294,0.5175220270299588,0.92205694809592,0.2860711608198758,0.0352422552153071
319,Fbxo7,0.3415336686626001,0.1933102034868111,0.7676085176713431,0.7137452220135209,0.11486021481574903
320,Capns1,0.2858555334775265,0.1557406317397903,0.7317730057340964,0.8075980679823102,0.1356236151786745
321,Lrp3,-0.2002639727067885,0.7250820967488951,0.9687334159360184,0.13961281805452871,0.013795719251180907
327,Clpb,-0.0838051533046004,0.7565246743428047,0.9728575747555944,0.12117690272847371,0.011950735297138582
328,Septin7,0.599211112732017,0.0046371885580936,0.140371796341854,2.3337452443943314,0.8527201423738092
329,Zdhhc4,0.1051579733253504,0.7042798957774993,0.9630372404291094,0.1522547087076441,0.0163569184827835
330,Rac1,0.1811680612545048,0.39093098283291,0.8838145282328077,0.4078999086413147,0.05363886373833108
331,Nup214,-0.2011790111361435,0.3686179248959741,0.8788116726540293,0.43342355003356714,0.05610418327682607
332,Aif1l,0.5611284355335843,0.0041556514033598,0.1307861936643763,2.381360890360985,0.8834380995274069
334,Ltbp1,0.1160873706884916,0.760033115517173,0.9735788561023708,0.11916748459677261,0.011628866554674764
335,Ugp2,0.0890911429975417,0.6601392198217759,0.957903844029272,0.18036446442127896,0.018678083931255567
336,Kcnh6,-0.3503569704285135,0.5883310964738862,0.9461703229626518,0.2303781961984751,0.02403067790622888
337,Trmt1,-0.2357826838555549,0.4484506440995978,0.9008696265942449,0.34828534788121523,0.04533805535562132
338,Nacc1,-0.1359527755433231,0.4964635282765777,0.9182290392587682,0.30411265059261083,0.037048976664294575
339,Nfix,0.0223241841394144,0.9278742168051451,0.9920576164804584,0.03251089301594988,0.0034631042642791886
340,Slc1a5,-0.0361445806754279,0.9103498359369424,0.9915306140522956,0.040791681722305545,0.0036938721710079096
341,Uba1,0.1223334541327253,0.5248791739445979,0.9243393972040216,0.2799406587433365,0.03416853606469223
342,Vwf,-0.9870131204930348,6.18765654561314e-06,0.0010427864627891,5.208473800416206,2.9818046153768916
343,Siae,-0.2870189993098964,0.2199279833084598,0.7933332075115619,0.6577195081414737,0.10054436654177071
344,Vsig2,-0.0607306864814452,0.8322892350864108,0.98226620905492,0.07972572253971072,0.007770795863036959
345,Esam,0.2594057514122592,0.1916077888846993,0.7643341499592498,0.7175868407643056,0.11671673598282456
346,Spa17,0.447502665443968,0.5070835241883754,0.9207204738697896,0.2949205000226565,0.03587219942502112
347,Fam50a,-0.1294521721234078,0.7006189657818331,0.9628157749252688,0.15451811049119288,0.016456802789536963
348,Emd,0.4317178651000333,0.0586685240516134,0.5250626788393314,1.2315948373726016,0.2797888500240533
349,Taco1,0.3514951264188631,0.4366519638826448,0.9008696265942449,0.3598645822214641,0.04533805535562132
351,Gria3,-0.3452637455525281,0.5149189991074636,0.9217961705324133,0.2882610835945809,0.035365100420758744
353,Sipa1l2,0.0571593694987035,0.8188753607782381,0.981870752619474,0.0867821962194897,0.007945676284737909
354,Ap4e1,-0.0606967778600089,0.8179956836603282,0.981870752619474,0.08724898797592306,0.007945676284737909
355,Blvra,0.1968811199768804,0.5643363082696494,0.9401064155967522,0.24846200719249803,0.026822983537897492
356,Pdzd4,0.295058115999917,0.6055457739373269,0.9492604421652177,0.21785302243500926,0.02261461678517339
357,Srpk3,0.0948363321727538,0.7938206790031659,0.9758428056998992,0.10027759192420597,0.010620135320371123
358,Idh3g,0.0719104093036486,0.7528608547184404,0.972359965059919,0.12328528357621948,0.012172930650885956
360,Ssr4,0.021280822750626,0.9383998356187794,0.993645846909474,0.027612076968681582,0.0027683783184201923
361,Bcap31,0.3423246047665085,0.0982783488917175,0.6353921413200732,1.0075421484194655,0.1969581609322794
362,Fam98a,0.1415970635500351,0.5198896676436101,0.9229024621243564,0.2840888137069386,0.03484419539827846
363,Ltbp2,-1.4053081863163328,0.0931846718800868,0.6265742731867086,1.0306555196778924,0.203027440993454
364,Kmt2a,-0.6562605306648992,0.0022006796106369,0.086661436023903,2.657443180282028,1.062174118762413
365,Ift46,0.0262356874924478,0.9180260881333464,0.9915306140522956,0.03714497699988064,0.0036938721710079096
366,Tmem25,0.7348614295738063,0.4482672029892144,0.9008696265942449,0.3484630346828411,0.04533805535562132
368,Trappc6a,0.0241546166460523,0.9584452977096012,0.9961155499866152,0.018432668994374842,0.0016902802401106024
369,Supt6,-0.3061506362761617,0.1521981754599102,0.7275822548381827,0.8175905538232813,0.13811790158194087
370,Spag5,-3.1895598755655263,0.0123234001960197,0.2486564540306064,1.9092694478021988,0.60440026390611
372,Unc119,1.3323473060872737,0.1464840568483143,0.7208303368865401,0.8342096408360752,0.14216694391415732
373,Rab34,-0.2238753079894483,0.6087383226519878,0.9497069212546888,0.215569356711924,0.02241039694216746
374,Sdf2,0.2610799840213085,0.2481859181101139,0.818292078294568,0.6052228636937308,0.08709165311280566
375,Ccne1,0.114369943149624,0.8912949386246316,0.989290740087755,0.04997855968741575,0.0046760559661686175
376,Hsf2bp,-0.2476781423841223,0.7269220597468546,0.9688701290351568,0.1385121515019425,0.01373443349970472
377,Bbc3,0.141311268683391,0.7517476551875161,0.9720163906372477,0.12392791785426367,0.012326411716426601
379,Psmc3,0.247324344161968,0.2834859880257787,0.8377235816878633,0.5474684022859715,0.07689925911559836
380,Acp2,0.106974899858138,0.6780778368529806,0.9594510040033252,0.16872045041690523,0.017977198348309815
382,Slc39a13,-0.1823730939454401,0.4188472347116792,0.8959635707038881,0.3779443474853351,0.04770964811009947
383,Celf2,-0.3390547932720517,0.1967970942205471,0.7704295155086723,0.7059813183706257,0.11326708754369323
384,Nr1h3,0.1764430076494094,0.6737448927747953,0.9585399810386106,0.17150451389890578,0.018389767833050005
385,Ddb2,0.1122585406952249,0.8191887770245478,0.981870752619474,0.08661600620918312,0.007945676284737909
386,Spi1,-1.640928786235846,0.0590651692863203,0.5273244520128002,1.2286685469699516,0.27792208998464285
387,Sf3a1,0.0232817597885268,0.9103352190019146,0.9915306140522956,0.04079865498130806,0.0036938721710079096
388,Stat6,-0.1040751617329102,0.6067694839699541,0.9492604421652177,0.21697626914555035,0.02261461678517339
391,Vrk3,-0.3890552191704299,0.2050761547178088,0.7801000254648512,0.6880848343976879,0.10784970792193525
392,Smg9,0.2310243476702369,0.4636371241221202,0.9070165221605158,0.3338217967035309,0.04238480178468245
393,Paxip1,-0.1411576366172733,0.5262739744310687,0.9252197358607108,0.27878810640386176,0.0337551118677111
394,Rmnd5a,-0.1783581992132048,0.4199096739475119,0.8959635707038881,0.3768441198997439,0.04770964811009947
395,Mov10,-0.4135092850503486,0.0598159938538218,0.5293137551244633,1.2231826769857486,0.27628681997617544
396,Ppm1j,-0.0596803071861946,0.889556404696866,0.989290740087755,0.05082650910680047,0.0046760559661686175
397,Rhoc,0.6268408227065015,0.0112378398182378,0.2374577216400568,1.949317162537543,0.6244137034829171
400,Ppard,-0.1239761870871868,0.5837147556067703,0.9448065025947444,0.23379932810906223,0.024657126369036376
401,Def6,0.1067762008669994,0.6484098653805592,0.9563403943354554,0.18815038610028859,0.019387499910815436
402,Peg3,-0.3813190461713561,0.1262779227711875,0.6877639939219746,0.898672570717346,0.1625605642661391
405,Lmf1,-0.2965169693742651,0.2820038050477903,0.8373392570717647,0.5497450317511705,0.07709854723673375
406,Ciao3,-0.0700056133207424,0.853126254622362,0.9869236346465532,0.06898669259763428,0.005716450506337219
407,Angptl4,-0.3849954083727674,0.2009801998503179,0.7752662850827129,0.696846726257702,0.11054910229505126
409,Dbf4,0.1890587710295663,0.5710776812035577,0.9425153887405862,0.2433048125537438,0.02571155020380348
410,Daxx,-0.4283389101892051,0.1055601143711677,0.6523831516322208,0.976500147906894,0.18549726352330181
411,Cd320,0.3055971422704959,0.1349097199819644,0.70096616401596,0.8699567591312223,0.15430294513721413
412,Ipo4,0.0851007366680044,0.7459778272532743,0.9699643690707904,0.1272740808981882,0.01324421892979241
413,Tm9sf1,-0.0900152472313758,0.6999355488777246,0.9624976416286636,0.154941948636362,0.016600325953396777
414,Rec8,-0.7747501491570058,0.4547491206286934,0.9042056083723852,0.34222813208080705,0.04373280356402758
415,Irf9,0.252176372963694,0.2754251736988868,0.8334235933259778,0.5599963680047497,0.07913420929481046
416,Gmpr2,0.0450208210017824,0.8489899763595069,0.9863426230178568,0.0710974372442132,0.005972199217973447
417,Mdp1,0.3304146995429386,0.1773633112961177,0.7493670739142578,0.7511362117282117,0.12530539308302144
418,Dhrs1,0.1680619411708831,0.4606213749209581,0.9068973146498972,0.3366559126704568,0.04244188405958105
419,Ncan,-2.2144865941188505,0.006450471139856,0.1734103502143473,2.190408563509377,0.7609249846750981
420,Tmem161a,-0.2341354504130803,0.3391157042788781,0.8636815366265371,0.4696520977956835,0.06364636444407554
421,Armc6,0.5240151644522028,0.223718961562247,0.7973292633324112,0.6502972052066206,0.09836229627216861
422,Borcs8,0.0964411528021486,0.6937273446672045,0.9611729732115538,0.1588111865671794,0.017198449426716503
423,Slc25a42,-0.1200283434486124,0.5954588601780328,0.9472824518443268,0.22514823823637525,0.023520507810153815
424,Snx9,-0.3249179387979476,0.1890159483146983,0.7604627898745302,0.723501550467722,0.11892203150910424
425,Ranbp3,0.1448168340320927,0.5721497312553927,0.9425153887405862,0.24249030171673283,0.02571155020380348
426,Ndufa11,0.6890891121927083,0.0686298696596843,0.5605189927963693,1.1634868259109261,0.2514096670531102
428,Nr2f6,-0.1535555626096226,0.8065685114345018,0.9792350589101438,0.09335873692445597,0.009113046159857505
