protein1,protein2,neighborhood,fusion,cooccurence,coexpression,experimental,database,textmining,combined_score,symbol1,symbol2
ENSMUSP00000000049,ENSMUSP00000133302,0.0,0.0,0.0,77.0,302.0,720.0,692.0,937.0,Apoh,Apoe
ENSMUSP00000000049,ENSMUSP00000023590,0.0,0.0,0.0,730.0,99.0,0.0,398.0,841.0,Apoh,Hrg
ENSMUSP00000000049,ENSMUSP00000033185,0.0,0.0,0.0,588.0,59.0,0.0,594.0,828.0,Apoh,Hpx
ENSMUSP00000000049,ENSMUSP00000031314,0.0,0.0,0.0,711.0,0.0,0.0,521.0,855.0,Apoh,Alb
ENSMUSP00000000049,ENSMUSP00000031320,0.0,0.0,0.0,43.0,88.0,0.0,853.0,860.0,Apoh,Pf4
ENSMUSP00000000049,ENSMUSP00000034756,0.0,0.0,0.0,0.0,93.0,0.0,968.0,969.0,Apoh,Anxa2
ENSMUSP00000000049,ENSMUSP00000030041,0.0,0.0,0.0,795.0,0.0,0.0,433.0,878.0,Apoh,Ambp
ENSMUSP00000000049,ENSMUSP00000002663,0.0,0.0,0.0,290.0,0.0,720.0,398.0,869.0,Apoh,Pon1
ENSMUSP00000000049,ENSMUSP00000112798,0.0,0.0,0.0,653.0,0.0,400.0,563.0,901.0,Apoh,Itih4
ENSMUSP00000000049,ENSMUSP00000102342,0.0,0.0,0.0,55.0,93.0,0.0,882.0,889.0,Apoh,Lrp8
ENSMUSP00000000049,ENSMUSP00000028681,0.0,0.0,0.0,790.0,51.0,0.0,839.0,965.0,Apoh,F2
ENSMUSP00000000049,ENSMUSP00000133117,0.0,0.0,0.0,678.0,93.0,0.0,503.0,842.0,Apoh,Fga
ENSMUSP00000000049,ENSMUSP00000025249,0.0,0.0,0.0,631.0,0.0,720.0,670.0,962.0,Apoh,Apom
ENSMUSP00000000049,ENSMUSP00000034588,0.0,0.0,0.0,566.0,329.0,720.0,638.0,966.0,Apoh,Apoa1
ENSMUSP00000000049,ENSMUSP00000104939,0.0,0.0,0.0,0.0,0.0,720.0,367.0,815.0,Apoh,Pltp
ENSMUSP00000000049,ENSMUSP00000104091,0.0,0.0,0.0,638.0,0.0,720.0,520.0,947.0,Apoh,Apoc1
ENSMUSP00000000049,ENSMUSP00000157269,0.0,0.0,0.0,496.0,51.0,0.0,742.0,865.0,Apoh,Proc
ENSMUSP00000000049,ENSMUSP00000158988,0.0,0.0,0.0,500.0,0.0,540.0,702.0,925.0,Apoh,Apof
ENSMUSP00000000049,ENSMUSP00000115173,0.0,0.0,0.0,280.0,0.0,720.0,572.0,906.0,Apoh,Apoc2
ENSMUSP00000000049,ENSMUSP00000039472,0.0,0.0,0.0,592.0,93.0,0.0,512.0,803.0,Apoh,Fgb
ENSMUSP00000000049,ENSMUSP00000038232,0.0,0.0,0.0,175.0,0.0,720.0,345.0,835.0,Apoh,Lcat
ENSMUSP00000000049,ENSMUSP00000003071,0.0,0.0,0.0,470.0,0.0,720.0,442.0,910.0,Apoh,Apoc4
ENSMUSP00000000049,ENSMUSP00000141648,0.0,0.0,0.0,765.0,93.0,0.0,468.0,876.0,Apoh,Fgg
ENSMUSP00000000049,ENSMUSP00000107760,0.0,0.0,0.0,813.0,74.0,0.0,620.0,928.0,Apoh,Pzp
ENSMUSP00000000049,ENSMUSP00000113413,0.0,0.0,0.0,654.0,0.0,720.0,494.0,946.0,Apoh,Apoa5
ENSMUSP00000000049,ENSMUSP00000057563,0.0,0.0,0.0,47.0,0.0,0.0,865.0,865.0,Apoh,Gp1ba
ENSMUSP00000000049,ENSMUSP00000113126,0.0,0.0,0.0,657.0,0.0,720.0,624.0,960.0,Apoh,Apoc3
ENSMUSP00000000049,ENSMUSP00000106953,0.0,0.0,0.0,792.0,329.0,720.0,757.0,989.0,Apoh,Apoa2
ENSMUSP00000000049,ENSMUSP00000074436,0.0,0.0,0.0,610.0,51.0,720.0,604.0,953.0,Apoh,Hp
ENSMUSP00000000058,ENSMUSP00000090237,0.0,0.0,0.0,48.0,82.0,900.0,615.0,961.0,Cav2,Src
ENSMUSP00000000058,ENSMUSP00000020238,0.0,0.0,0.0,47.0,60.0,800.0,98.0,816.0,Cav2,Hsp90b1
ENSMUSP00000000058,ENSMUSP00000058321,0.0,0.0,0.0,223.0,68.0,0.0,842.0,875.0,Cav2,Cavin1
ENSMUSP00000000058,ENSMUSP00000097547,0.0,0.0,0.0,52.0,63.0,900.0,306.0,930.0,Cav2,Fyn
ENSMUSP00000000058,ENSMUSP00000030834,0.0,0.0,0.0,57.0,133.0,800.0,162.0,844.0,Cav2,Nos3
ENSMUSP00000000058,ENSMUSP00000076880,0.0,0.0,0.0,52.0,0.0,800.0,580.0,913.0,Cav2,Calml3
ENSMUSP00000000058,ENSMUSP00000019514,0.0,0.0,0.0,52.0,0.0,800.0,593.0,916.0,Cav2,Calm3
ENSMUSP00000000058,ENSMUSP00000139342,0.0,0.0,0.0,52.0,0.0,800.0,580.0,913.0,Cav2,Calm5
ENSMUSP00000000058,ENSMUSP00000108413,0.0,0.0,0.0,0.0,0.0,900.0,687.0,967.0,Cav2,Cacna1c
ENSMUSP00000000058,ENSMUSP00000020329,0.0,0.0,0.0,47.0,415.0,800.0,552.0,943.0,Cav2,Egfr
ENSMUSP00000000058,ENSMUSP00000034777,0.0,0.0,0.0,46.0,0.0,800.0,587.0,914.0,Cav2,Calml4
ENSMUSP00000000058,ENSMUSP00000091921,0.0,0.0,0.0,47.0,61.0,800.0,198.0,837.0,Cav2,Hsp90aa1
ENSMUSP00000000058,ENSMUSP00000007799,0.0,0.0,109.0,647.0,558.0,900.0,984.0,999.0,Cav2,Cav1
ENSMUSP00000000058,ENSMUSP00000088833,0.0,0.0,0.0,49.0,0.0,900.0,162.0,913.0,Cav2,Prnp
ENSMUSP00000000058,ENSMUSP00000041636,0.0,0.0,0.0,52.0,0.0,800.0,580.0,913.0,Cav2,Calm4
ENSMUSP00000000058,ENSMUSP00000074922,0.0,0.0,113.0,836.0,308.0,900.0,902.0,998.0,Cav2,Cav3
ENSMUSP00000000058,ENSMUSP00000024739,0.0,0.0,0.0,47.0,61.0,800.0,194.0,836.0,Cav2,Hsp90ab1
ENSMUSP00000000080,ENSMUSP00000104298,0.0,0.0,0.0,55.0,86.0,0.0,789.0,802.0,Klf6,Trp53
ENSMUSP00000000080,ENSMUSP00000102711,0.0,0.0,0.0,423.0,95.0,0.0,790.0,880.0,Klf6,Jun
ENSMUSP00000000090,ENSMUSP00000101813,0.0,0.0,0.0,547.0,805.0,0.0,383.0,940.0,Cox5a,Ndufs5
ENSMUSP00000000090,ENSMUSP00000016571,0.0,0.0,0.0,507.0,758.0,0.0,503.0,935.0,Cox5a,Ndufa1
ENSMUSP00000000090,ENSMUSP00000121557,0.0,0.0,0.0,923.0,831.0,0.0,543.0,993.0,Cox5a,Ndufv2
ENSMUSP00000000090,ENSMUSP00000106968,0.0,0.0,0.0,850.0,0.0,0.0,474.0,917.0,Cox5a,Sdhc
ENSMUSP00000000090,ENSMUSP00000019323,0.0,0.0,0.0,728.0,258.0,0.0,564.0,904.0,Cox5a,Mdh2
ENSMUSP00000000090,ENSMUSP00000138019,0.0,0.0,0.0,895.0,986.0,800.0,986.0,999.0,Cox5a,Cox4i1
ENSMUSP00000000090,ENSMUSP00000026743,0.0,0.0,0.0,837.0,952.0,720.0,753.0,999.0,Cox5a,Uqcrc1
ENSMUSP00000000090,ENSMUSP00000074190,0.0,0.0,0.0,691.0,607.0,0.0,65.0,876.0,Cox5a,Ndufb11b
ENSMUSP00000000090,ENSMUSP00000081003,0.0,0.0,0.0,51.0,926.0,720.0,474.0,988.0,Cox5a,CYTB
ENSMUSP00000000090,ENSMUSP00000040717,0.0,0.0,0.0,643.0,556.0,800.0,798.0,992.0,Cox5a,Cox8a
ENSMUSP00000000090,ENSMUSP00000115419,0.0,0.0,0.0,920.0,974.0,900.0,889.0,999.0,Cox5a,Cox7c
ENSMUSP00000000090,ENSMUSP00000033049,0.0,0.0,0.0,795.0,956.0,540.0,660.0,998.0,Cox5a,Cox6a2
ENSMUSP00000000090,ENSMUSP00000044129,0.0,0.0,0.0,711.0,716.0,0.0,344.0,941.0,Cox5a,Trir
ENSMUSP00000000090,ENSMUSP00000042967,0.0,0.0,0.0,741.0,821.0,0.0,533.0,976.0,Cox5a,Ndufv1
ENSMUSP00000000090,ENSMUSP00000027111,0.0,0.0,0.0,394.0,771.0,0.0,546.0,931.0,Cox5a,Ndufs1
ENSMUSP00000000090,ENSMUSP00000105796,0.0,0.0,0.0,828.0,646.0,0.0,330.0,955.0,Cox5a,Ndufa13
ENSMUSP00000000090,ENSMUSP00000033176,0.0,0.0,0.0,943.0,974.0,900.0,800.0,999.0,Cox5a,Uqcrc2
ENSMUSP00000000090,ENSMUSP00000107627,0.0,0.0,0.0,847.0,136.0,0.0,598.0,942.0,Cox5a,Atp5mc3
ENSMUSP00000000090,ENSMUSP00000005647,0.0,0.0,0.0,944.0,832.0,0.0,612.0,996.0,Cox5a,Ndufs3
ENSMUSP00000000090,ENSMUSP00000034464,0.0,0.0,0.0,729.0,716.0,0.0,360.0,946.0,Cox5a,2310022B05Rik
ENSMUSP00000000090,ENSMUSP00000030882,0.0,0.0,0.0,795.0,771.0,0.0,324.0,965.0,Cox5a,Pmpcb
ENSMUSP00000000090,ENSMUSP00000101003,0.0,0.0,0.0,809.0,807.0,0.0,421.0,976.0,Cox5a,Ndufs7
ENSMUSP00000000090,ENSMUSP00000045284,0.0,0.0,0.0,964.0,990.0,720.0,778.0,999.0,Cox5a,Uqcrfs1
ENSMUSP00000000090,ENSMUSP00000060890,0.0,0.0,0.0,112.0,509.0,540.0,235.0,825.0,Cox5a,Cox7b2
ENSMUSP00000000090,ENSMUSP00000124523,0.0,0.0,0.0,503.0,350.0,0.0,518.0,830.0,Cox5a,Cycs
ENSMUSP00000000090,ENSMUSP00000039692,0.0,0.0,0.0,647.0,643.0,0.0,418.0,920.0,Cox5a,Ndufa7
ENSMUSP00000000090,ENSMUSP00000159138,0.0,0.0,0.0,202.0,758.0,0.0,403.0,874.0,Cox5a,Ndufb1
ENSMUSP00000000090,ENSMUSP00000075953,0.0,0.0,0.0,287.0,758.0,0.0,383.0,884.0,Cox5a,Ndufa3
ENSMUSP00000000090,ENSMUSP00000023851,0.0,0.0,0.0,793.0,758.0,0.0,529.0,974.0,Cox5a,Ndufa5
ENSMUSP00000000090,ENSMUSP00000047960,0.0,0.0,0.0,837.0,340.0,0.0,496.0,941.0,Cox5a,Atp5mg
ENSMUSP00000000090,ENSMUSP00000041820,0.0,0.0,0.0,54.0,0.0,720.0,828.0,950.0,Cox5a,Cox15
ENSMUSP00000000090,ENSMUSP00000022062,0.0,0.0,0.0,473.0,311.0,0.0,680.0,873.0,Cox5a,Sdha
ENSMUSP00000000090,ENSMUSP00000113022,0.0,0.0,0.0,946.0,120.0,0.0,663.0,982.0,Cox5a,Atp5pb
ENSMUSP00000000090,ENSMUSP00000114963,0.0,0.0,0.0,897.0,758.0,0.0,692.0,991.0,Cox5a,Ndufb5
ENSMUSP00000000090,ENSMUSP00000047661,0.0,0.0,0.0,878.0,791.0,800.0,881.0,999.0,Cox5a,Cox6a1
ENSMUSP00000000090,ENSMUSP00000013737,0.0,0.0,0.0,711.0,833.0,0.0,550.0,976.0,Cox5a,Ndufs2
ENSMUSP00000000090,ENSMUSP00000049000,0.0,0.0,0.0,481.0,643.0,0.0,392.0,877.0,Cox5a,Ndufv3
ENSMUSP00000000090,ENSMUSP00000023677,0.0,0.0,0.0,962.0,58.0,0.0,626.0,985.0,Cox5a,Atp5po
ENSMUSP00000000090,ENSMUSP00000081021,0.0,0.0,0.0,0.0,758.0,0.0,273.0,816.0,Cox5a,ND4L
ENSMUSP00000000090,ENSMUSP00000110547,0.0,0.0,0.0,945.0,304.0,0.0,621.0,984.0,Cox5a,Atp5f1c
ENSMUSP00000000090,ENSMUSP00000026222,0.0,0.0,0.0,931.0,607.0,0.0,700.0,991.0,Cox5a,Ndufb8
ENSMUSP00000000090,ENSMUSP00000043543,0.0,0.0,0.0,827.0,855.0,0.0,645.0,990.0,Cox5a,Ndufb10
ENSMUSP00000000090,ENSMUSP00000010007,0.0,0.0,0.0,893.0,308.0,0.0,684.0,974.0,Cox5a,Sdhb
ENSMUSP00000000090,ENSMUSP00000075987,0.0,0.0,0.0,835.0,0.0,0.0,232.0,867.0,Cox5a,Slc25a3
ENSMUSP00000000090,ENSMUSP00000158561,0.0,0.0,0.0,676.0,329.0,0.0,192.0,808.0,Cox5a,Atp5mk
ENSMUSP00000000090,ENSMUSP00000054881,0.0,0.0,0.0,234.0,0.0,0.0,887.0,909.0,Cox5a,Higd1a
ENSMUSP00000000090,ENSMUSP00000023608,0.0,0.0,0.0,847.0,98.0,0.0,515.0,927.0,Cox5a,Atp5pf
ENSMUSP00000000090,ENSMUSP00000080997,0.0,0.0,0.0,52.0,991.0,900.0,693.0,999.0,Cox5a,COX3
ENSMUSP00000000090,ENSMUSP00000000175,0.0,0.0,0.0,771.0,0.0,0.0,576.0,898.0,Cox5a,Sdhd
ENSMUSP00000000090,ENSMUSP00000054856,0.0,0.0,0.0,930.0,964.0,720.0,579.0,999.0,Cox5a,Uqcr10
ENSMUSP00000000090,ENSMUSP00000118931,0.0,0.0,0.0,693.0,646.0,0.0,120.0,896.0,Cox5a,Yjefn3
ENSMUSP00000000090,ENSMUSP00000080991,0.0,0.0,0.0,88.0,758.0,0.0,335.0,840.0,Cox5a,ND1
ENSMUSP00000000090,ENSMUSP00000088029,0.0,0.0,0.0,737.0,136.0,0.0,625.0,907.0,Cox5a,Atp5mc1
ENSMUSP00000000090,ENSMUSP00000023514,0.0,0.0,0.0,833.0,767.0,0.0,529.0,980.0,Cox5a,Ndufb4
ENSMUSP00000000090,ENSMUSP00000023210,0.0,0.0,0.0,919.0,990.0,720.0,747.0,999.0,Cox5a,Cyc1
ENSMUSP00000000090,ENSMUSP00000158541,0.0,0.0,0.0,884.0,767.0,0.0,719.0,991.0,Cox5a,Ndufs8
ENSMUSP00000000090,ENSMUSP00000101006,0.0,0.0,0.0,934.0,282.0,0.0,724.0,985.0,Cox5a,Atp5f1d
ENSMUSP00000000090,ENSMUSP00000125504,0.0,0.0,0.0,779.0,66.0,0.0,498.0,887.0,Cox5a,Atp5mf
ENSMUSP00000000090,ENSMUSP00000081001,0.0,0.0,0.0,86.0,758.0,0.0,467.0,871.0,Cox5a,ND5
ENSMUSP00000000090,ENSMUSP00000040138,0.0,0.0,0.0,206.0,0.0,720.0,718.0,931.0,Cox5a,Cox10
ENSMUSP00000000090,ENSMUSP00000077744,0.0,0.0,0.0,676.0,920.0,720.0,556.0,996.0,Cox5a,Uqcrh
ENSMUSP00000000090,ENSMUSP00000026561,0.0,0.0,0.0,60.0,837.0,540.0,412.0,952.0,Cox5a,Cox8b
ENSMUSP00000000090,ENSMUSP00000138709,0.0,0.0,0.0,692.0,716.0,360.0,494.0,967.0,Cox5a,Cox6b2
ENSMUSP00000000090,ENSMUSP00000080992,0.0,0.0,0.0,70.0,758.0,0.0,387.0,849.0,Cox5a,ND2
ENSMUSP00000000090,ENSMUSP00000075762,0.0,0.0,0.0,398.0,643.0,0.0,235.0,821.0,Cox5a,Pmpca
ENSMUSP00000000090,ENSMUSP00000014438,0.0,0.0,0.0,619.0,807.0,0.0,552.0,964.0,Cox5a,Ndufa2
ENSMUSP00000000090,ENSMUSP00000022980,0.0,0.0,0.0,928.0,814.0,0.0,696.0,995.0,Cox5a,Ndufb9
ENSMUSP00000000090,ENSMUSP00000102147,0.0,0.0,0.0,958.0,58.0,0.0,817.0,992.0,Cox5a,Atp5pd
ENSMUSP00000000090,ENSMUSP00000026459,0.0,0.0,0.0,747.0,299.0,0.0,781.0,957.0,Cox5a,Atp5f1b
ENSMUSP00000000090,ENSMUSP00000080994,0.0,0.0,0.0,119.0,992.0,900.0,760.0,999.0,Cox5a,COX2
ENSMUSP00000000090,ENSMUSP00000123609,0.0,0.0,0.0,898.0,993.0,900.0,942.0,999.0,Cox5a,Cox6c
ENSMUSP00000000090,ENSMUSP00000072829,0.0,0.0,0.0,482.0,527.0,400.0,557.0,926.0,Cox5a,Gm10053
ENSMUSP00000000090,ENSMUSP00000040524,0.0,0.0,0.0,625.0,650.0,0.0,316.0,902.0,Cox5a,Aicda
ENSMUSP00000000090,ENSMUSP00000027193,0.0,0.0,0.0,565.0,758.0,0.0,497.0,942.0,Cox5a,Ndufb3
ENSMUSP00000000090,ENSMUSP00000034881,0.0,0.0,0.0,766.0,562.0,720.0,653.0,988.0,Cox5a,Cox7a2
ENSMUSP00000000090,ENSMUSP00000112320,0.0,0.0,0.0,746.0,607.0,0.0,325.0,926.0,Cox5a,Ndufb11
ENSMUSP00000000090,ENSMUSP00000058279,0.0,0.0,0.0,671.0,651.0,360.0,549.0,962.0,Cox5a,Coa6
ENSMUSP00000000090,ENSMUSP00000020372,0.0,0.0,0.0,946.0,923.0,720.0,521.0,999.0,Cox5a,Uqcr11
ENSMUSP00000000090,ENSMUSP00000136313,0.0,0.0,0.0,962.0,830.0,0.0,380.0,995.0,Cox5a,Ndufa12
ENSMUSP00000000090,ENSMUSP00000075150,0.0,0.0,0.0,881.0,957.0,800.0,973.0,999.0,Cox5a,Cox6b1
ENSMUSP00000000090,ENSMUSP00000092746,0.0,0.0,0.0,962.0,805.0,0.0,531.0,996.0,Cox5a,Ndufb6
ENSMUSP00000000090,ENSMUSP00000105446,0.0,0.0,0.0,774.0,766.0,720.0,756.0,995.0,Cox5a,Cox4i2
ENSMUSP00000000090,ENSMUSP00000105249,0.0,0.0,0.0,625.0,650.0,0.0,316.0,902.0,Cox5a,Apobec3
ENSMUSP00000000090,ENSMUSP00000053145,0.0,0.0,0.0,931.0,965.0,720.0,744.0,999.0,Cox5a,Uqcrq
ENSMUSP00000000090,ENSMUSP00000022097,0.0,0.0,0.0,872.0,807.0,0.0,462.0,985.0,Cox5a,Ndufs6
ENSMUSP00000000090,ENSMUSP00000033157,0.0,0.0,0.0,815.0,758.0,0.0,532.0,977.0,Cox5a,Ndufab1
ENSMUSP00000000090,ENSMUSP00000037341,0.0,0.0,0.0,861.0,758.0,0.0,451.0,979.0,Cox5a,Ndufb7
ENSMUSP00000000090,ENSMUSP00000026495,0.0,0.0,0.0,932.0,217.0,0.0,741.0,985.0,Cox5a,Atp5f1a
ENSMUSP00000000090,ENSMUSP00000032882,0.0,0.0,0.0,853.0,767.0,0.0,508.0,981.0,Cox5a,Ndufc2
ENSMUSP00000000090,ENSMUSP00000051222,0.0,0.0,0.0,881.0,305.0,0.0,511.0,955.0,Cox5a,Atp5me
ENSMUSP00000000090,ENSMUSP00000080998,0.0,0.0,0.0,82.0,758.0,0.0,266.0,822.0,Cox5a,ND3
ENSMUSP00000000090,ENSMUSP00000081002,0.0,0.0,0.0,61.0,758.0,0.0,300.0,827.0,Cox5a,ND6
ENSMUSP00000000090,ENSMUSP00000021993,0.0,0.0,0.0,943.0,964.0,720.0,635.0,999.0,Cox5a,Uqcrb
ENSMUSP00000000090,ENSMUSP00000144904,0.0,0.0,0.0,937.0,767.0,0.0,653.0,994.0,Cox5a,Ndufa9
ENSMUSP00000000090,ENSMUSP00000126763,0.0,0.0,0.0,689.0,607.0,0.0,213.0,895.0,Cox5a,Gm20538
ENSMUSP00000000090,ENSMUSP00000023085,0.0,0.0,0.0,878.0,758.0,0.0,582.0,986.0,Cox5a,Ndufa6
ENSMUSP00000000090,ENSMUSP00000144932,0.0,0.0,0.0,660.0,558.0,900.0,748.0,995.0,Cox5a,Ndufa4
ENSMUSP00000000090,ENSMUSP00000096193,0.0,0.0,0.0,186.0,884.0,360.0,722.0,980.0,Cox5a,Cox7a1
ENSMUSP00000000090,ENSMUSP00000081000,0.0,0.0,0.0,89.0,758.0,0.0,340.0,841.0,Cox5a,ND4
ENSMUSP00000000090,ENSMUSP00000027478,0.0,0.0,0.0,683.0,833.0,0.0,542.0,973.0,Cox5a,Ndufa10
ENSMUSP00000000090,ENSMUSP00000002452,0.0,0.0,0.0,359.0,758.0,0.0,436.0,904.0,Cox5a,Ndufa11
ENSMUSP00000000090,ENSMUSP00000141554,0.0,0.0,0.0,958.0,976.0,360.0,990.0,999.0,Cox5a,Cox5b
ENSMUSP00000000090,ENSMUSP00000095675,0.0,0.0,0.0,733.0,659.0,0.0,120.0,912.0,Cox5a,Palb2
ENSMUSP00000000090,ENSMUSP00000038961,0.0,0.0,0.0,813.0,976.0,900.0,990.0,999.0,Cox5a,Cox5b-ps
ENSMUSP00000000090,ENSMUSP00000131584,0.0,0.0,0.0,139.0,810.0,800.0,452.0,979.0,Cox5a,Cox7a2l
ENSMUSP00000000090,ENSMUSP00000080993,0.0,0.0,0.0,48.0,982.0,900.0,788.0,999.0,Cox5a,COX1
ENSMUSP00000000090,ENSMUSP00000065352,0.0,0.0,0.0,893.0,758.0,0.0,578.0,988.0,Cox5a,Ndufa8
ENSMUSP00000000090,ENSMUSP00000022286,0.0,0.0,0.0,886.0,807.0,0.0,430.0,986.0,Cox5a,Ndufs4
ENSMUSP00000000090,ENSMUSP00000038463,0.0,0.0,0.0,592.0,636.0,0.0,350.0,895.0,Cox5a,Ndufc1
ENSMUSP00000000090,ENSMUSP00000033582,0.0,0.0,0.0,431.0,919.0,800.0,761.0,997.0,Cox5a,Cox7b
ENSMUSP00000000122,ENSMUSP00000136952,0.0,0.0,0.0,0.0,102.0,900.0,957.0,995.0,Ngfr,Bex3
ENSMUSP00000000122,ENSMUSP00000034359,0.0,0.0,0.0,0.0,767.0,0.0,392.0,852.0,Ngfr,Tradd
ENSMUSP00000000122,ENSMUSP00000057989,0.0,0.0,0.0,0.0,292.0,900.0,997.0,999.0,Ngfr,Bdnf
ENSMUSP00000000122,ENSMUSP00000041828,0.0,0.0,0.0,46.0,336.0,0.0,961.0,973.0,Ngfr,Sorcs2
ENSMUSP00000000122,ENSMUSP00000004614,0.0,0.0,0.0,0.0,292.0,900.0,955.0,996.0,Ngfr,Zfp110
ENSMUSP00000000122,ENSMUSP00000035037,0.0,0.0,0.0,0.0,0.0,900.0,80.0,904.0,Ngfr,Pik3cb
ENSMUSP00000000122,ENSMUSP00000055073,0.0,0.0,0.0,0.0,102.0,900.0,0.0,906.0,Ngfr,Irak2
ENSMUSP00000000122,ENSMUSP00000038833,0.0,0.0,0.0,0.0,767.0,900.0,133.0,978.0,Ngfr,Ripk2
ENSMUSP00000000122,ENSMUSP00000030464,0.0,0.0,0.0,0.0,0.0,900.0,0.0,900.0,Ngfr,Pik3r3
ENSMUSP00000000122,ENSMUSP00000025019,0.0,0.0,0.0,0.0,548.0,900.0,531.0,976.0,Ngfr,Arhgdig
ENSMUSP00000000122,ENSMUSP00000000500,0.0,0.0,0.0,0.0,0.0,650.0,477.0,809.0,Ngfr,Pdgfb
ENSMUSP00000000122,ENSMUSP00000032344,0.0,0.0,0.0,0.0,578.0,900.0,483.0,976.0,Ngfr,Arhgdib
ENSMUSP00000000122,ENSMUSP00000078757,0.0,0.0,0.0,74.0,390.0,0.0,975.0,984.0,Ngfr,Ntrk2
ENSMUSP00000000122,ENSMUSP00000054634,0.0,0.0,0.0,0.0,0.0,900.0,270.0,923.0,Ngfr,Cdc42
ENSMUSP00000000122,ENSMUSP00000045710,0.0,0.0,0.0,0.0,0.0,650.0,640.0,868.0,Ngfr,Fgf1
ENSMUSP00000000122,ENSMUSP00000074471,0.0,0.0,0.0,0.0,102.0,900.0,0.0,906.0,Ngfr,Irak4
ENSMUSP00000000122,ENSMUSP00000062924,0.0,0.0,0.0,0.0,209.0,0.0,994.0,995.0,Ngfr,Rtn4r
ENSMUSP00000000122,ENSMUSP00000029712,0.0,0.0,0.0,87.0,742.0,0.0,998.0,999.0,Ngfr,Ntrk1
ENSMUSP00000000122,ENSMUSP00000101315,0.0,0.0,0.0,0.0,0.0,900.0,0.0,900.0,Ngfr,Pik3cd
ENSMUSP00000000122,ENSMUSP00000056774,0.0,0.0,0.0,0.0,0.0,900.0,94.0,905.0,Ngfr,Pik3r1
ENSMUSP00000000122,ENSMUSP00000057916,0.0,0.0,0.0,0.0,0.0,900.0,997.0,999.0,Ngfr,Ntf5
ENSMUSP00000000122,ENSMUSP00000107863,0.0,0.0,0.0,0.0,979.0,900.0,996.0,999.0,Ngfr,Ntf3
ENSMUSP00000000122,ENSMUSP00000005406,0.0,0.0,0.0,0.0,567.0,0.0,797.0,908.0,Ngfr,App
ENSMUSP00000000122,ENSMUSP00000099087,0.0,0.0,0.0,0.0,0.0,750.0,288.0,814.0,Ngfr,Adam17
ENSMUSP00000000122,ENSMUSP00000034296,0.0,0.0,0.0,0.0,0.0,900.0,106.0,906.0,Ngfr,Pik3r2
ENSMUSP00000000122,ENSMUSP00000033394,0.0,0.0,0.0,0.0,138.0,900.0,225.0,927.0,Ngfr,Fadd
ENSMUSP00000000122,ENSMUSP00000029653,0.0,0.0,0.0,0.0,0.0,650.0,699.0,890.0,Ngfr,Egf
ENSMUSP00000000122,ENSMUSP00000076576,0.0,0.0,0.0,53.0,0.0,900.0,198.0,917.0,Ngfr,Klk1b4
ENSMUSP00000000122,ENSMUSP00000045487,0.0,0.0,0.0,0.0,0.0,900.0,129.0,909.0,Ngfr,4930544G11Rik
ENSMUSP00000000122,ENSMUSP00000132918,0.0,0.0,0.0,0.0,84.0,500.0,792.0,896.0,Ngfr,Omg
ENSMUSP00000000122,ENSMUSP00000151931,0.0,0.0,0.0,0.0,0.0,900.0,510.0,948.0,Ngfr,Prdm4
ENSMUSP00000000122,ENSMUSP00000139564,0.0,0.0,0.0,47.0,65.0,500.0,739.0,868.0,Ngfr,Mag
ENSMUSP00000000122,ENSMUSP00000007959,0.0,0.0,0.0,0.0,0.0,900.0,695.0,968.0,Ngfr,Rhoa
ENSMUSP00000000122,ENSMUSP00000029673,0.0,0.0,0.0,0.0,0.0,650.0,686.0,885.0,Ngfr,Efna3
ENSMUSP00000000122,ENSMUSP00000143094,0.0,0.0,0.0,0.0,0.0,650.0,606.0,856.0,Ngfr,Fgf2
ENSMUSP00000000122,ENSMUSP00000026142,0.0,0.0,0.0,0.0,168.0,900.0,969.0,997.0,Ngfr,Maged1
ENSMUSP00000000122,ENSMUSP00000029674,0.0,0.0,0.0,0.0,0.0,650.0,701.0,890.0,Ngfr,Efna4
ENSMUSP00000000122,ENSMUSP00000033769,0.0,0.0,0.0,0.0,102.0,500.0,720.0,863.0,Ngfr,Irak1
ENSMUSP00000000122,ENSMUSP00000020448,0.0,0.0,0.0,0.0,102.0,900.0,0.0,906.0,Ngfr,Irak3
ENSMUSP00000000122,ENSMUSP00000045369,0.0,0.0,0.0,44.0,537.0,0.0,646.0,829.0,Ngfr,Ndn
ENSMUSP00000000122,ENSMUSP00000029201,0.0,0.0,0.0,0.0,0.0,900.0,133.0,909.0,Ngfr,Pik3ca
ENSMUSP00000000122,ENSMUSP00000109894,0.0,0.0,0.0,0.0,267.0,700.0,993.0,998.0,Ngfr,Lingo1
ENSMUSP00000000122,ENSMUSP00000076115,0.0,0.0,0.0,44.0,0.0,650.0,817.0,933.0,Ngfr,Efna5
ENSMUSP00000000122,ENSMUSP00000003154,0.0,0.0,0.0,44.0,0.0,650.0,691.0,887.0,Ngfr,Efna2
ENSMUSP00000000122,ENSMUSP00000099907,0.0,0.0,0.0,0.0,0.0,500.0,984.0,991.0,Ngfr,Rtn4
ENSMUSP00000000122,ENSMUSP00000004949,0.0,0.0,0.0,0.0,434.0,900.0,772.0,985.0,Ngfr,Traf6
ENSMUSP00000000122,ENSMUSP00000123564,0.0,0.0,0.0,0.0,572.0,900.0,995.0,999.0,Ngfr,Sort1
